sequence,cq_level,base_qindex,block_dim,partition,partition_name,count,is_decision_node
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,5,HORZ_B,1689,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,6,VERT_A,689,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,7,VERT_B,963,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,8,HORZ_4,3374,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,9,VERT_4,193,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,0,NONE,1188,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,1,HORZ,49,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,2,VERT,7,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,3,SPLIT,8682,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,4,HORZ_A,29,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,5,HORZ_B,63,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,6,VERT_A,6,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,7,VERT_B,18,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,8,HORZ_4,64,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,64,9,VERT_4,1,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,8,0,NONE,300365,0
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,0,NONE,96070,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,1,HORZ,19568,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,2,VERT,5990,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,3,SPLIT,1702,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,4,HORZ_A,2222,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,5,HORZ_B,1708,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,6,VERT_A,1151,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,16,7,VERT_B,837,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,0,NONE,19066,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,1,HORZ,3628,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,2,VERT,1271,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,3,SPLIT,8578,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,4,HORZ_A,870,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,5,HORZ_B,1102,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,6,VERT_A,481,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,7,VERT_B,662,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,8,HORZ_4,3081,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,32,9,VERT_4,235,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,0,NONE,1567,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,1,HORZ,145,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,2,VERT,20,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,3,SPLIT,7998,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,4,HORZ_A,41,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,5,HORZ_B,128,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,6,VERT_A,10,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,7,VERT_B,29,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,8,HORZ_4,123,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,32,128,64,9,VERT_4,3,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,8,0,NONE,199659,0
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,0,NONE,89013,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,1,HORZ,13335,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,2,VERT,5888,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,3,SPLIT,230,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,4,HORZ_A,1045,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,5,HORZ_B,554,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,6,VERT_A,559,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,16,7,VERT_B,323,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,0,NONE,18922,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,1,HORZ,5486,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,2,VERT,3073,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,3,SPLIT,4423,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,4,HORZ_A,570,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,5,HORZ_B,689,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,6,VERT_A,368,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,7,VERT_B,468,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,8,HORZ_4,2690,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,9,VERT_4,475,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,0,NONE,2169,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,1,HORZ,367,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,2,VERT,162,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,3,SPLIT,6627,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,4,HORZ_A,92,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,5,HORZ_B,205,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,6,VERT_A,20,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,7,VERT_B,106,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,8,HORZ_4,207,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,9,VERT_4,19,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,8,0,NONE,125647,0
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,0,NONE,72453,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,1,HORZ,8551,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,2,VERT,4688,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,3,SPLIT,141,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,4,HORZ_A,363,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,5,HORZ_B,196,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,6,VERT_A,189,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,7,VERT_B,67,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,0,NONE,19345,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,1,HORZ,5365,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,2,VERT,2951,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,3,SPLIT,2123,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,4,HORZ_A,396,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,5,HORZ_B,529,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,6,VERT_A,322,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,7,VERT_B,317,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,8,HORZ_4,2003,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,9,VERT_4,654,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,0,NONE,2772,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,1,HORZ,727,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,2,VERT,323,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,3,SPLIT,5100,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,4,HORZ_A,105,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,5,HORZ_B,168,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,6,VERT_A,29,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,7,VERT_B,143,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,8,HORZ_4,384,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,9,VERT_4,38,1
